user.id_str,user.screen_name,user.name,user.created_at,user.description,user.profile_image_url,user.profile_banner_url,user.url,user.statuses_count,user.followers_count,user.friends_count
1014433721204609024,lusty_void,Lusty Void,2018-07-04 09:00:21+00:00,,http://pbs.twimg.com/profile_images/1014434087203844096/w8NuD8-1_normal.jpg,,,1103,34,0
1026500285504651264,HouseOfGeeks1,House Of Geeks,2018-08-06 16:08:34+00:00,"the official page of the HOUSE OF THE GEEKS PODCAST

📷: https://t.co/r6brYOJnO5

Fb: https://t.co/Y0aT5d4vbp",http://pbs.twimg.com/profile_images/1026639627611004928/-DCqO1pk_normal.jpg,,,107,4,4
955660355203665922,disclosure_f,Disclosure Facts,2018-01-23 04:35:58+00:00,"La Música, el Cine y la TV son instrumentos de disfrute y un escape de la realidad, en Disclosure este es nuestro hobby.",http://pbs.twimg.com/profile_images/1202807905583546369/-n8Pb9BE_normal.jpg,https://pbs.twimg.com/profile_banners/955660355203665922/1575606729,,6868,992,883
991347512169697280,thxblackdevil,𝗡𝗔𝗧𝗛𝗔𝗡 𝗠𝗨𝗥𝗗𝗢𝗖𝗞.,2018-05-01 16:04:00+00:00,"ㅤㅤ   ❏ * • › 𝗕𝗟𝗔𝗖𝗞𝗗𝗘𝗩𝗜𝗟 ˎˊ˗  ❝—𝐼'𝑙𝑙 𝑙𝑜𝑣𝑒 𝑦𝑜𝑢 𝑓𝑜𝑟𝑒𝑣𝑒𝑟 𝑤𝑖𝑡𝘩 𝑎𝑙𝑙 𝑜𝑓 𝑚𝑦 𝘩𝑒𝑎𝑟𝑡, @unsfewarricr ❞  𝘚𝘰𝘱𝘩𝘪𝘦'𝘴 𝘥𝘢𝘥",http://pbs.twimg.com/profile_images/1350567640763396098/-Qd7Qko1_normal.jpg,https://pbs.twimg.com/profile_banners/991347512169697280/1608243630,,31482,789,404
978221732627492865,sakarpone,Sakarpone,2018-03-26 10:46:50+00:00,World’s Quotes in Burmese Language - Sakar Pone,http://pbs.twimg.com/profile_images/979650156118200320/gdGZ7m19_normal.jpg,https://pbs.twimg.com/profile_banners/978221732627492865/1522401797,,477,0,0
1004062258354368514,NerdNebula1,NerdNebula,2018-06-05 18:07:51+00:00,"Hello,
My name is Kimmy. I am an artist/ crafter.  I own an Etsy shop called NerdNebula",http://pbs.twimg.com/profile_images/1022907493351997441/5qgADtDo_normal.jpg,https://pbs.twimg.com/profile_banners/1004062258354368514/1532715157,https://t.co/MAhOuqiQtb,141,9,269
949980626807083008,GoddessesBeauty,Goddesses of Beauty,2018-01-07 12:26:46+00:00,Women lover posting pictures of beautiful and sexy celebrities. Because Women are Art. #GoddessOfBeauty,http://pbs.twimg.com/profile_images/1383478180103610372/cxvS9iUl_normal.jpg,https://pbs.twimg.com/profile_banners/949980626807083008/1618681875,,2735,11499,139
1024940241814212608,NetWort35747146,Net Worth,2018-08-02 08:49:30+00:00,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,1175,2,6
991759106791956484,TurkeyCircus,Turkey Circus,2018-05-02 19:19:31+00:00,,http://pbs.twimg.com/profile_images/1118532609808560128/OMA-dPzH_normal.jpg,,,2333,71,153
1050994186948763648,AresCeleBuzzz,Ares,2018-10-13 06:18:35+00:00,"https://t.co/oNQxVdTqFq

All About Celebrity Gossip!",http://pbs.twimg.com/profile_images/1050998271684960256/2sUfmeI4_normal.jpg,https://pbs.twimg.com/profile_banners/1050994186948763648/1539412722,,171,0,41
1022592076079394817,RPrawny,Radca Prawny,2018-07-26 21:18:44+00:00,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,3728,4,5
1044313183412834305,paoli06112218,PAOLI,2018-09-24 19:50:40+00:00,MARRIED. NOW AT 42 #MILF .  NAUGHTY COUPLE. A BIT HORNY. ROMANTIC.KINKY.I AM DIFFERENT. FOLLOW ME AND REALISE.  I CAN FEEL MIND OF A MAN & SERIOUS MOVIE BUFF,http://pbs.twimg.com/profile_images/1055871247748349952/QLa596Vk_normal.jpg,https://pbs.twimg.com/profile_banners/1044313183412834305/1539794752,,3451,1204,448
965450311300239365,Coolranch4lyfe,the little tomato car that could,2018-02-19 04:57:46+00:00,"She/her gender fluid Soft left.
 Representative of jingletown

I wanna be blonde era  Lou Reed

Twitch lurking under: consolecowboy88 (that's my birth year)",http://pbs.twimg.com/profile_images/1362127659447300105/DEsmRhsr_normal.jpg,https://pbs.twimg.com/profile_banners/965450311300239365/1619377533,https://t.co/NWIjRJUIor,174936,714,3818
1026556236974706689,lagerthot,d —,2018-08-06 19:50:54+00:00,she/her. once upon a time i was qitns. katheryn winnick thot aot/snk spoilers superstore. simmosa.,http://pbs.twimg.com/profile_images/1382512940990013440/j9FWECaw_normal.jpg,https://pbs.twimg.com/profile_banners/1026556236974706689/1614524941,,16273,202,361
963316977803710465,universalappspk,Universal Apps PK,2018-02-13 07:40:39+00:00,"Gamer

vt:606c4584981ac",http://pbs.twimg.com/profile_images/1379393967167528960/QRMAp12y_normal.jpg,https://pbs.twimg.com/profile_banners/963316977803710465/1617708184,,68,6,57
1035956050543996929,OkochaYapma,Hektor,2018-09-01 18:22:24+00:00,"İşçi,Hakçı,Halkçı,Milliyetçi.1907FB🇹🇷Trakya",http://pbs.twimg.com/profile_images/1369354935532404742/xylo6LMI_normal.jpg,https://pbs.twimg.com/profile_banners/1035956050543996929/1617130432,,4639,39,144
1019916321717407744,Celebtime_,Celebrity Time,2018-07-19 12:06:15+00:00,We are making sure that our followers are getting almost all the latest trends and gossips behind the most famous of stars across the globe.,http://pbs.twimg.com/profile_images/1019917009587462144/b0u4OemW_normal.jpg,https://pbs.twimg.com/profile_banners/1019916321717407744/1532002132,,812,3,9
1043508392013246464,CHUU_COMMIE,JACQUELINE,2018-09-22 14:32:42+00:00,Communist☭ nerdphobic lonely chronically depressed stan loona emo dumb bitch GOTH GF 🖕🏻🇺🇸got suspended because twitter HATES strong women was @ugly_dumb_em0,http://pbs.twimg.com/profile_images/1056713950887321600/CbQ_J94f_normal.jpg,https://pbs.twimg.com/profile_banners/1043508392013246464/1537627676,,1644,25,47
1025407233004208129,BaltazaZee,Baltazar,2018-08-03 15:45:10+00:00,STOP DOMESTIC VIOLENCE,http://pbs.twimg.com/profile_images/1030424826261819393/jpk3W0KV_normal.jpg,,,335,8,0
1011293107424518144,GregorySchuber,Gregory Schuber,2018-06-25 17:00:40+00:00,"Innovation, Marketing, Data & Publicity - Warner Bros. France (compte personnel)",http://pbs.twimg.com/profile_images/1375505635006156809/0zj987gg_normal.jpg,https://pbs.twimg.com/profile_banners/1011293107424518144/1613582015,https://t.co/YNHSNJrTzM,373,74,111
1010408635514720256,jsandoval1991,Jack Bauer (JB Sandoval),2018-06-23 06:26:05+00:00,"Hincha de #UdeChile ⚽🤘, Portland Trail Blazers #RipCity. 🏀 Fan de DC Comics. También me gusta el anime.",http://pbs.twimg.com/profile_images/1262838832157863936/0Ml7a-_O_normal.jpg,https://pbs.twimg.com/profile_banners/1010408635514720256/1587098514,,2669,9,209
1029252653165867009,Sheila09029076,Sheila,2018-08-14 06:25:29+00:00,"Scorpio from southern Ohio.  Love reading, music and family.",http://pbs.twimg.com/profile_images/1349079447358431233/fyny1Bah_normal.jpg,,,350,59,35
999317698805948421,GrxggSlkin,Gregg,2018-05-23 15:54:40+00:00,Fake account.,http://pbs.twimg.com/profile_images/1059300366611812352/ak-e8Pq5_normal.jpg,https://pbs.twimg.com/profile_banners/999317698805948421/1541391863,,2079,74,83
1044317426178031623,zjohnnydepp,Johnny Depp,2018-09-24 20:07:31+00:00,You can close your eyes to do things you don't want to see..  But you can not close your heart to feel things you don't want to feel,http://pbs.twimg.com/profile_images/1044322587277496328/yGzcZ6bR_normal.jpg,https://pbs.twimg.com/profile_banners/1044317426178031623/1537820880,,57,80,54
993886105786310658,LockheartSaly,Saly,2018-05-08 16:11:27+00:00,"🏳️‍🌈Afro Caribbean comic artist/Illustrator She/Her
Portfolio : https://t.co/dtArtPuMwD
mail: lasalomee@gmail.com
https://t.co/OZGUvFCYHu",http://pbs.twimg.com/profile_images/1360283538646568967/ktzOvV8M_normal.jpg,https://pbs.twimg.com/profile_banners/993886105786310658/1611813134,https://t.co/mBXiktFfS9,49572,2801,812
987807186523967496,createdsites,Created Sites,2018-04-21 21:36:00+00:00,Custom Websites Here,http://pbs.twimg.com/profile_images/1068708640457019397/zzPWm1_h_normal.jpg,,https://t.co/wTHpASpZs0,27941,1596,38
953917933989912576,AL71931103,ALİ,2018-01-18 09:12:13+00:00,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,1356,25,456
961206381914345472,springandstone,Aviva Stein,2018-02-07 11:53:54+00:00,"Strategy and Development Consultant at @CatalystasC.  Expert in good governance, diplomacy, security, and the Middle East",http://pbs.twimg.com/profile_images/1122888834063183873/kET8_-Vi_normal.png,https://pbs.twimg.com/profile_banners/961206381914345472/1518009007,https://t.co/8wPvHsBL3b,39,60,91
998061622286471169,Univrslmediapro,Univrsal Media Pro(Bollywood News one click away),2018-05-20 04:43:28+00:00,2.7 million subscribers on YT. Check out - (link: https://t.co/d78ABPyg5g ),http://pbs.twimg.com/profile_images/1129026711692046336/lPEYNand_normal.jpg,https://pbs.twimg.com/profile_banners/998061622286471169/1560359756,,3131,58,3
1017684611613319169,Jackiesvishu,Jacqueline Fernandez💛,2018-07-13 08:18:13+00:00,"my happiness lies in jacksy, the most beautiful inspiring woman ♡ she follows me on insta❤ instagram/jacqueelineeaa143♡",http://pbs.twimg.com/profile_images/1364228642117586944/8oD60Uh8_normal.jpg,https://pbs.twimg.com/profile_banners/1017684611613319169/1611333133,,217,842,21
1021253290888028160,dumbsjwisdumb,dumbsjwisdumb,2018-07-23 04:38:53+00:00,,http://pbs.twimg.com/profile_images/1283280204299821059/p17ZyN5O_normal.jpg,https://pbs.twimg.com/profile_banners/1021253290888028160/1594792819,,540,3,20
1012372221355069440,southasiansnews,South Asians News,2018-06-28 16:28:41+00:00,News of South Asia and South Asians,http://pbs.twimg.com/profile_images/1012374653208350720/a19WldIY_normal.jpg,https://pbs.twimg.com/profile_banners/1012372221355069440/1531662865,https://t.co/d5zaInlmVW,148626,399,18
1049344547900313602,ElenaFerro10,onlyjdepp,2018-10-08 17:03:30+00:00,justice for johnny depp,http://pbs.twimg.com/profile_images/1346917885633957889/WQzAmnjG_normal.jpg,https://pbs.twimg.com/profile_banners/1049344547900313602/1609965226,,99,74,13
1024666768332140550,abay15238405,Movies & TV Streaming,2018-08-01 14:42:49+00:00,,http://pbs.twimg.com/profile_images/1024667350870646786/kjBJ3ed-_normal.jpg,,,188,10,97
980360655449542657,__mml_sa,لرد كنستانت😐,2018-04-01 08:26:09+00:00,‏‏‏‏عِشــــقْ يَعــــني؛ در ميانِ صَــــدْ هِزاران مثنويْ؛ بويِ يــــكْ تــــكْ بيــــتْ؛ ناگــــهْ؛ مَســــتْ و مَدهوشَــــتْ كُنــــدْ❤️,http://pbs.twimg.com/profile_images/1371853538402430976/sU6t7AGN_normal.jpg,https://pbs.twimg.com/profile_banners/980360655449542657/1522852627,https://t.co/amwwZ2MPj9,2141,122,59
1003906918056783872,next9world,next9world,2018-06-05 07:50:35+00:00,"Next9World provides meticulously-researched Global News Reports of  utmost significance concerning different countries across the World.  News, .",http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,https://t.co/rH6tmNMba5,6157,43,142
963391248085258240,lokicaps,miek // tfatws lockdown,2018-02-13 12:35:47+00:00,"#VISION: so long, darling",http://pbs.twimg.com/profile_images/1375926284409303040/2iRXUBFL_normal.jpg,https://pbs.twimg.com/profile_banners/963391248085258240/1616881363,https://t.co/mFwWLrzZzz,13957,1722,677
972748267803955200,StarDetector,Star Detector,2018-03-11 08:17:14+00:00,,http://pbs.twimg.com/profile_images/972877269151592448/FUhKJ2y3_normal.jpg,https://pbs.twimg.com/profile_banners/972748267803955200/1520832040,https://t.co/yKypuKG6wm,1172,232,62
1030773822788534272,bazaareamazon,Bazaareamazon,2018-08-18 11:10:05+00:00,,http://pbs.twimg.com/profile_images/1030774496003682305/cLvppkdg_normal.jpg,,,4285,1,0
1002542693120126976,AbuBake69950440,Abu Baker,2018-06-01 13:29:39+00:00,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,2,0,1
1009898880316649478,sagemoonstone,SparkleBeautiful,2018-06-21 20:40:30+00:00,https://t.co/ISGvOQIW8d,http://pbs.twimg.com/profile_images/1315068940754722816/yrVR3766_normal.jpg,https://pbs.twimg.com/profile_banners/1009898880316649478/1537776144,,52549,873,1151
951106125809643525,beezcrowd,BEEZ CROWD,2018-01-10 14:59:05+00:00,Beez crowd is a YouTube Channel,http://pbs.twimg.com/profile_images/1027792206084493314/g15xbvJM_normal.jpg,https://pbs.twimg.com/profile_banners/951106125809643525/1586156987,https://t.co/070IoP7p72,1987,24,37
1006493087420448768,johns0up,mandy,2018-06-12 11:07:06+00:00,,http://pbs.twimg.com/profile_images/1372063842864271363/ynZJdilE_normal.jpg,https://pbs.twimg.com/profile_banners/1006493087420448768/1616162930,,4213,218,256
963763264675966977,Leejerry126,Leejerry,2018-02-14 13:14:02+00:00,,http://pbs.twimg.com/profile_images/964743225322827776/fAyQNpde_normal.jpg,https://pbs.twimg.com/profile_banners/963763264675966977/1519827706,,2281,43,1546
1003006187628105728,NancyisyDepp,🥀♥️NancyIsy_Depp🥀♥️#IBelieveHim,2018-06-02 20:11:24+00:00,"If I could give you one thing in life, I'd give you the ability to see yourself through my eyes. Only then would you realize how important you are to me Johnny!",http://pbs.twimg.com/profile_images/1131482940859404288/JeFqP-Ba_normal.jpg,https://pbs.twimg.com/profile_banners/1003006187628105728/1558602220,,5910,247,568
1016965316134428677,joooes3,joe3s,2018-07-11 08:40:00+00:00,freeeeeeee,http://pbs.twimg.com/profile_images/1016966959668211712/yvZTS0xY_normal.jpg,https://pbs.twimg.com/profile_banners/1016965316134428677/1531298793,,3838,413,862
965475657168830464,EllaAva126,Ella Ava,2018-02-19 06:38:29+00:00,We are one♥️,http://pbs.twimg.com/profile_images/965489206242902016/ALY9ylwW_normal.jpg,https://pbs.twimg.com/profile_banners/965475657168830464/1519025791,,1369,217,1447
972972451322789888,EccoFirst,Ecco First,2018-03-11 23:08:04+00:00,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,30718,35,0
1050451579613003776,ITCHI27241527,ITACHI,2018-10-11 18:22:27+00:00,,http://pbs.twimg.com/profile_images/1050453086118899712/M9hDcFAx_normal.jpg,https://pbs.twimg.com/profile_banners/1050451579613003776/1539282529,,545,8,239
986362557572304896,candidspage,★·.·´¯`·.·★ ᴍʏ ғᴀᴠᴇ ᴄᴇʟᴇʙs ★·.·´¯`·.·★,2018-04-17 21:55:34+00:00,,http://pbs.twimg.com/profile_images/1270069462125993984/-pQKtuUP_normal.jpg,,,11194,110,31
1041596361748037632,oneuiux,OneUIUX,2018-09-17 07:54:59+00:00,"OneUIUX
Creative & Unique Mobile HTML Templates
For the humans by the human.Its time to fall in love with
Creative design, Flexibility & Uniqueness.",http://pbs.twimg.com/profile_images/1213389448525860865/w2_U7Bnm_normal.jpg,https://pbs.twimg.com/profile_banners/1041596361748037632/1578129564,https://t.co/eyNIJUp9zy,28323,8,66
995371500155760640,Social_Media_c9,Gander Social Media News Network and Search Engine,2018-05-12 18:33:53+00:00,"Visits https://t.co/QKK94oypOl - Social Media's most popular News Network and 
News Search Engine from official press organisations",http://pbs.twimg.com/profile_images/1025999869226303494/zbn61_s2_normal.jpg,https://pbs.twimg.com/profile_banners/995371500155760640/1533452386,https://t.co/QKK94oypOl,13732,1026,1677
965873522584121344,ApexPicturess,Rupali Chauhan,2018-02-20 08:59:27+00:00,,http://pbs.twimg.com/profile_images/967703227260059653/O4URwgFC_normal.jpg,https://pbs.twimg.com/profile_banners/965873522584121344/1519553137,,482,4,3
964969879181852674,spydrcoins,spydrcoins,2018-02-17 21:08:42+00:00,"crawling the web and playing with altcoins

*not financial advice*

**don't take anything too seriously**",http://pbs.twimg.com/profile_images/987720571952640005/5byTl-3B_normal.jpg,https://pbs.twimg.com/profile_banners/964969879181852674/1524325909,,1964,1297,3745
1045738978190794752,i_magic,HOT I ساخنة,2018-09-28 18:16:16+00:00,,http://pbs.twimg.com/profile_images/1063058086926012416/UHnNg0Wy_normal.jpg,https://pbs.twimg.com/profile_banners/1045738978190794752/1542287856,https://t.co/BYOEubbAZw,1028,15,0
981852629344096257,ASH_FBR,ASH,2018-04-05 11:14:43+00:00,,http://pbs.twimg.com/profile_images/981854340729196545/Ljk-fi8J_normal.jpg,,,9,0,5
1043370560435105793,tadi_joshua,Joshua Tadi,2018-09-22 05:25:01+00:00,Be happy in every moment of your life,http://pbs.twimg.com/profile_images/1052809439571402752/TttMM7dP_normal.jpg,,,60,15,631
1017068961429622784,FakeBlowjob,Celebrity Fake Blowjob,2018-07-11 15:31:51+00:00,"Fake pictures of hot celebrities. Blowjob pics of Selena Gomez, Emma Watson, Rihanna, Jennifer Lawrence, Chloe Grace Moretz and other. #celebrityfakeblowjob",http://pbs.twimg.com/profile_images/1017070200150249472/7yV6r9SG_normal.jpg,https://pbs.twimg.com/profile_banners/1017068961429622784/1531324229,https://t.co/WkwL0N2oyD,86,479,1
988881795314745346,DMByron,Byron DM.,2018-04-24 20:46:07+00:00,écoute MIKL chaque jour en podcast.,http://pbs.twimg.com/profile_images/1290474858132848642/lfCFpn-M_normal.jpg,https://pbs.twimg.com/profile_banners/988881795314745346/1596508214,,41590,166,946
1029591464895029254,lilyrdeppbr,Lily-Rose Melody Depp Brasil,2018-08-15 04:51:48+00:00,"Fonte de informações sobre a atriz franco-americana Lily-Rose Depp
no Brasil. Source of information about the actress and model Lily-Rose Depp. Site em breve.",http://pbs.twimg.com/profile_images/1377081966453985280/snOaPIiZ_normal.jpg,https://pbs.twimg.com/profile_banners/1029591464895029254/1617165528,https://t.co/jdhFNRQ5Sn,1952,1509,121
1022913275049242624,hot_limited,RoyalPlayz,2018-07-27 18:35:04+00:00,Guys make sure to check out my YouTube channel https://t.co/XYyXnnX4pw,http://pbs.twimg.com/profile_images/1054126175705014274/hC1jxGyZ_normal.jpg,https://pbs.twimg.com/profile_banners/1022913275049242624/1538770518,,18,0,12
1046785223969697794,AndyGibbRP,Andy Gibb (Fake),2018-10-01 15:33:40+00:00,Sιᥒgᥱr. Yoᥙᥒgᥱr brothᥱr of @BarryAGibb @barrygibbTH @robingibbTH @thegreatmoby | Not ᥲffιᥣιᥲtᥱd wιth estate of Aᥒdy Gibb #Roleplay #Fake #Parody,http://pbs.twimg.com/profile_images/1258955546880888835/87yGozMI_normal.jpg,https://pbs.twimg.com/profile_banners/1046785223969697794/1582133044,,501,183,79
1049442144577052672,RougeWild,The Wild Hunt,2018-10-08 23:31:19+00:00,Gamer/Animal-lover/Digital Artist (sometimes)/ TV addict/ fashion/ Grunge Aesthetic,http://pbs.twimg.com/profile_images/1049444164193148928/lsRoigE__normal.jpg,https://pbs.twimg.com/profile_banners/1049442144577052672/1539041963,,18,0,23
959313719355367425,shoaibmubashir1,shoaib,2018-02-02 06:33:08+00:00,"In my you can Get All world wide news, For example World news, Us news, Uk news, Business, Technology Etc.",http://pbs.twimg.com/profile_images/959315850153967616/MUlbnRKi_normal.jpg,https://pbs.twimg.com/profile_banners/959313719355367425/1517553837,,30765,5,95
1044294046817157120,OmarArmandoCor6,Omar Armando Cortez,2018-09-24 18:34:37+00:00,Música,http://pbs.twimg.com/profile_images/1051853491982008326/y7oFG8f3_normal.jpg,https://pbs.twimg.com/profile_banners/1044294046817157120/1539616390,,252,6,222
962468791606276097,AttheflicksPod,At the Flicks,2018-02-10 23:30:16+00:00,,http://pbs.twimg.com/profile_images/1287092161012523008/xPj5sqHz_normal.jpg,https://pbs.twimg.com/profile_banners/962468791606276097/1595701659,https://t.co/ySCCMNf0eC,8369,1902,1678
1004036055274872832,wandapietrcs,riri 💖🦋🧚🏼‍♀️🌿,2018-06-05 16:23:44+00:00,it smells like capitalism in here | @bestof_maximoff,http://pbs.twimg.com/profile_images/1377863833247744002/t-ksWb6L_normal.jpg,https://pbs.twimg.com/profile_banners/1004036055274872832/1594136943,https://t.co/t40zXTpT0q,11464,453,316
958344856681762816,BerryWestern52,AustinBerry,2018-01-30 14:23:13+00:00,RIP Shelbs 🙏🏼 RIP TREY🏈 RIP LITTLE MIKE RIP Tyler Phipps (cousin) Rip Will Thompson (bestfriend) R.I.P. Matt Oliver 🏈,http://pbs.twimg.com/profile_images/1287580010832896001/aSmKC30-_normal.jpg,https://pbs.twimg.com/profile_banners/958344856681762816/1601267245,,8541,338,1055
1047028097239912449,StarmoviesM,StarMovies,2018-10-02 07:38:46+00:00,,http://pbs.twimg.com/profile_images/1047029152560373765/oaSQAhsZ_normal.jpg,https://pbs.twimg.com/profile_banners/1047028097239912449/1538466207,,369,2,0
948694952342671360,g48330477,only for the brave,2018-01-03 23:17:57+00:00,NYC,http://pbs.twimg.com/profile_images/1241795257265721344/P5XBcJy0_normal.jpg,https://pbs.twimg.com/profile_banners/948694952342671360/1549739100,,6699,75,105
959052022526894081,LangstonReview,The Langston Hughes Review,2018-02-01 13:13:15+00:00,"The Langston Hughes Review publishes articles, reviews, creative writing & visual art on Langston Hughes and topics related to his life and writings.",http://pbs.twimg.com/profile_images/1024421720344547328/8GsAPQbW_normal.jpg,https://pbs.twimg.com/profile_banners/959052022526894081/1533076462,https://t.co/pNAYJyiGpE,27321,2166,866
1019131182473068544,SieklengY,Siekleng Yim,2018-07-17 08:06:23+00:00,,http://pbs.twimg.com/profile_images/1019132402600251392/xThJHM1w_normal.jpg,https://pbs.twimg.com/profile_banners/1019131182473068544/1531832192,,715,1,10
1047550078918037507,Brijesh26826595,Brijesh kumar,2018-10-03 18:12:56+00:00,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,102,0,0
1004648572376240128,JDLoverrelative,Johnny Depp Lovers {Relatives},2018-06-07 08:57:39+00:00,"Fan Account about the talented,actor,musician and humanitarian Johnny Depp. (I hope to met him one day😓😞😞.) STAY HUMBLE OR BE HUMBLED",http://pbs.twimg.com/profile_images/1280909253507796994/kzSoq5Eb_normal.jpg,https://pbs.twimg.com/profile_banners/1004648572376240128/1572295970,,2452,1076,19
1007635633060401152,DylanViva2,Řagnarøk,2018-06-15 14:47:10+00:00,"No confío ni en mi sombra, así es que voy evitando muchas decepciones",http://pbs.twimg.com/profile_images/1368764290904293376/1-XEKuQ0_normal.jpg,https://pbs.twimg.com/profile_banners/1007635633060401152/1617818461,https://t.co/rUlI7zgkd4,11701,389,401
985899291851087873,PublishFeed,Feed Publish,2018-04-16 15:14:43+00:00,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,https://t.co/gHt1z2L1oV,52733,26,0
1039054878306459648,Vixenscompany,Vixen's Company,2018-09-10 07:36:02+00:00,"Somos una empresa de moda, estilo y talento.",http://pbs.twimg.com/profile_images/1063505024683307008/70HFPEKb_normal.jpg,https://pbs.twimg.com/profile_banners/1039054878306459648/1542394359,https://t.co/C4rotQAjIX,119,35,11
1006499934806429696,MaestroTrending,TrendingMaestro,2018-06-12 11:34:19+00:00,Youtube Trending Poster 🎮,http://pbs.twimg.com/profile_images/1006500640431005696/5vOta_Ip_normal.jpg,https://pbs.twimg.com/profile_banners/1006499934806429696/1528803414,https://t.co/wJ1taChoYO,22,1,19
969782281345761282,NalaMagicRoar,Nala ✧⁺.ೃ,2018-03-03 03:51:28+00:00,◤Nαlα Hυмαɴᴬᵁ ↻𝓓𝓲𝓼𝓷𝓮𝔂 𝓒𝓱𝓪𝓻𝓪𝓬𝓽𝓮𝓻❝ 𝐂𝐚𝐧 𝐲𝐨𝐮 𝐟𝐞𝐞𝐥 𝐭𝐡𝐞 𝐥𝐨𝐯𝐞 𝐭𝐨𝐧𝐢𝐠𝐡𝐭? ❞ ◢   ➤#MagicWorld,http://pbs.twimg.com/profile_images/1143290513212071936/wZMj2kLQ_normal.jpg,https://pbs.twimg.com/profile_banners/969782281345761282/1561212868,,665,94,92
999853501676171265,FunMovies2019,Animated Statistics,2018-05-25 03:23:45+00:00,,http://pbs.twimg.com/profile_images/1317331647998627840/1FE5hMM0_normal.jpg,,,992,3,5
1015680305615835137,Jaime32464186,Jaime Lynn,2018-07-07 19:33:50+00:00,I’m a born again Christian who loves Hollywood Vampire’s and Johnny Depp. I’m a huge fan of his and I wish to meet him one day.,http://pbs.twimg.com/profile_images/1139313526605000710/jn1SQdtv_normal.jpg,https://pbs.twimg.com/profile_banners/1015680305615835137/1560468488,,217,12,24
980455691738648581,MrxxDestruction,Mr😵Destruction,2018-04-01 14:43:47+00:00,"I love to play games and support streamers ❤️NY Mets,Jets+Giants. LGBTQ+🌈Supporter!  
You must do what you feel is right of course",http://pbs.twimg.com/profile_images/1356023513157677056/k_v1HWjZ_normal.jpg,https://pbs.twimg.com/profile_banners/980455691738648581/1523306859,,8295,507,536
966781500938248194,943litefm,94.3 Lite FM,2018-02-22 21:07:26+00:00,"94.3 Lite FM is a Townsquare Media station. We play relaxing favorites while you work. Listen live and local on-air, online and through our free mobile app.",http://pbs.twimg.com/profile_images/1233147517564485632/ntMZQof7_normal.jpg,https://pbs.twimg.com/profile_banners/966781500938248194/1582840254,https://t.co/peDD5Oyh2I,10815,149,45
1002515892545228800,vitalthrillscom,Vital Thrills,2018-06-01 11:43:09+00:00,"Streaming, movie, TV, video game, music and theme park news!",http://pbs.twimg.com/profile_images/1204523157966725122/7rWgHx3G_normal.jpg,https://pbs.twimg.com/profile_banners/1002515892545228800/1530150372,https://t.co/oXFEQlUHlx,13491,357,292
1047816241375789058,Thetruthprevai3,The truth prevails,2018-10-04 11:50:34+00:00,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,29,1,1
1009857537812754433,Digitechpark,Priyanka Singh,2018-06-21 17:56:14+00:00,"Digital Marketer, SEO, SEM, SMO, SMM, PPC",http://pbs.twimg.com/profile_images/1011186025568165895/YHNIJpPh_normal.jpg,https://pbs.twimg.com/profile_banners/1009857537812754433/1529920483,https://t.co/KXQihDACx1,4023,35,27
1026596159035514880,BaconProsecutor,Matt's Standby Prosecutor,2018-08-06 22:29:32+00:00,I'm here for the granola,http://pbs.twimg.com/profile_images/1036652901152649216/MJjSlJdb_normal.jpg,https://pbs.twimg.com/profile_banners/1026596159035514880/1533785189,,116,41,16
1043410125774626816,actu_world,ActuWorld,2018-09-22 08:02:14+00:00,"🌐Actualités mondiales🌐
🌏Informations journalières 🌏",http://pbs.twimg.com/profile_images/1315717073012654080/jO1FnK0n_normal.jpg,https://pbs.twimg.com/profile_banners/1043410125774626816/1602527052,,54625,13015,11400
1026101782496374785,Travafix,Travafix,2018-08-05 13:45:03+00:00,,http://pbs.twimg.com/profile_images/1049066957109166082/s8sXKFDU_normal.jpg,https://pbs.twimg.com/profile_banners/1026101782496374785/1538952067,https://t.co/sjk7LbnV2l,1584,128,741
955937081670492161,Noticias_PP,Noticias Primer Plano,2018-01-23 22:55:35+00:00,Sitio web de noticias,http://pbs.twimg.com/profile_images/1126872774994272256/8L1v2C2z_normal.png,https://pbs.twimg.com/profile_banners/955937081670492161/1542047662,https://t.co/9fVqdFQB9u,12531,314,63
964685528816930819,KendraStarz,Kendra Stevens,2018-02-17 02:18:47+00:00,"🇷🇺🇺🇸 Originally from #NYC, now residing in the great city of #Austin #Texas",http://pbs.twimg.com/profile_images/964689586910789634/8v3ojDBA_normal.jpg,https://pbs.twimg.com/profile_banners/964685528816930819/1518845617,,10462,196,195
